hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
"traditional","all-transactions","quarterly","State","Utah","UT",1981,4,110.43,
"traditional","all-transactions","quarterly","State","Utah","UT",1982,1,106.69,
"traditional","all-transactions","quarterly","State","Utah","UT",1982,2,108.77,
"traditional","all-transactions","quarterly","State","Utah","UT",1982,3,111.85,
"traditional","all-transactions","quarterly","State","Utah","UT",1982,4,113.69,
"traditional","all-transactions","quarterly","State","Utah","UT",1983,1,114.31,
"traditional","all-transactions","quarterly","State","Utah","UT",1983,2,115.38,
"traditional","all-transactions","quarterly","State","Utah","UT",1983,3,111.61,
"traditional","all-transactions","quarterly","State","Utah","UT",1983,4,112.67,
"traditional","all-transactions","quarterly","State","Utah","UT",1984,1,112.28,
"traditional","all-transactions","quarterly","State","Utah","UT",1984,2,114.12,
"traditional","all-transactions","quarterly","State","Utah","UT",1984,3,114.82,
"traditional","all-transactions","quarterly","State","Utah","UT",1984,4,112.16,
"traditional","all-transactions","quarterly","State","Utah","UT",1985,1,116.63,
"traditional","all-transactions","quarterly","State","Utah","UT",1985,2,116.00,
"traditional","all-transactions","quarterly","State","Utah","UT",1985,3,116.34,
"traditional","all-transactions","quarterly","State","Utah","UT",1985,4,115.17,
"traditional","all-transactions","quarterly","State","Utah","UT",1986,1,119.20,
"traditional","all-transactions","quarterly","State","Utah","UT",1986,2,118.90,
"traditional","all-transactions","quarterly","State","Utah","UT",1986,3,118.26,
"traditional","all-transactions","quarterly","State","Utah","UT",1986,4,117.96,
"traditional","all-transactions","quarterly","State","Utah","UT",1987,1,119.30,
"traditional","all-transactions","quarterly","State","Utah","UT",1987,2,117.89,
"traditional","all-transactions","quarterly","State","Utah","UT",1987,3,113.68,
"traditional","all-transactions","quarterly","State","Utah","UT",1987,4,112.74,
"traditional","all-transactions","quarterly","State","Utah","UT",1988,1,112.84,
"traditional","all-transactions","quarterly","State","Utah","UT",1988,2,114.28,
"traditional","all-transactions","quarterly","State","Utah","UT",1988,3,112.10,
"traditional","all-transactions","quarterly","State","Utah","UT",1988,4,112.37,
"traditional","all-transactions","quarterly","State","Utah","UT",1989,1,113.41,
"traditional","all-transactions","quarterly","State","Utah","UT",1989,2,113.15,
"traditional","all-transactions","quarterly","State","Utah","UT",1989,3,115.62,
"traditional","all-transactions","quarterly","State","Utah","UT",1989,4,115.51,
"traditional","all-transactions","quarterly","State","Utah","UT",1990,1,116.49,
"traditional","all-transactions","quarterly","State","Utah","UT",1990,2,118.08,
"traditional","all-transactions","quarterly","State","Utah","UT",1990,3,119.01,
"traditional","all-transactions","quarterly","State","Utah","UT",1990,4,118.93,
"traditional","all-transactions","quarterly","State","Utah","UT",1991,1,122.60,
"traditional","all-transactions","quarterly","State","Utah","UT",1991,2,124.84,
"traditional","all-transactions","quarterly","State","Utah","UT",1991,3,124.93,
"traditional","all-transactions","quarterly","State","Utah","UT",1991,4,127.75,
"traditional","all-transactions","quarterly","State","Utah","UT",1992,1,129.67,
"traditional","all-transactions","quarterly","State","Utah","UT",1992,2,131.69,
"traditional","all-transactions","quarterly","State","Utah","UT",1992,3,133.91,
"traditional","all-transactions","quarterly","State","Utah","UT",1992,4,137.43,
"traditional","all-transactions","quarterly","State","Utah","UT",1993,1,140.40,
"traditional","all-transactions","quarterly","State","Utah","UT",1993,2,144.82,
"traditional","all-transactions","quarterly","State","Utah","UT",1993,3,150.04,
"traditional","all-transactions","quarterly","State","Utah","UT",1993,4,155.63,
"traditional","all-transactions","quarterly","State","Utah","UT",1994,1,161.90,
"traditional","all-transactions","quarterly","State","Utah","UT",1994,2,170.87,
"traditional","all-transactions","quarterly","State","Utah","UT",1994,3,176.62,
"traditional","all-transactions","quarterly","State","Utah","UT",1994,4,179.74,
"traditional","all-transactions","quarterly","State","Utah","UT",1995,1,184.41,
"traditional","all-transactions","quarterly","State","Utah","UT",1995,2,189.56,
"traditional","all-transactions","quarterly","State","Utah","UT",1995,3,196.04,
"traditional","all-transactions","quarterly","State","Utah","UT",1995,4,200.09,
"traditional","all-transactions","quarterly","State","Utah","UT",1996,1,204.71,
"traditional","all-transactions","quarterly","State","Utah","UT",1996,2,207.09,
"traditional","all-transactions","quarterly","State","Utah","UT",1996,3,210.62,
"traditional","all-transactions","quarterly","State","Utah","UT",1996,4,214.42,
"traditional","all-transactions","quarterly","State","Utah","UT",1997,1,218.00,
"traditional","all-transactions","quarterly","State","Utah","UT",1997,2,219.22,
"traditional","all-transactions","quarterly","State","Utah","UT",1997,3,223.51,
"traditional","all-transactions","quarterly","State","Utah","UT",1997,4,227.43,
"traditional","all-transactions","quarterly","State","Utah","UT",1998,1,230.09,
"traditional","all-transactions","quarterly","State","Utah","UT",1998,2,232.28,
"traditional","all-transactions","quarterly","State","Utah","UT",1998,3,234.51,
"traditional","all-transactions","quarterly","State","Utah","UT",1998,4,236.77,
"traditional","all-transactions","quarterly","State","Utah","UT",1999,1,238.04,
"traditional","all-transactions","quarterly","State","Utah","UT",1999,2,237.09,
"traditional","all-transactions","quarterly","State","Utah","UT",1999,3,234.38,
"traditional","all-transactions","quarterly","State","Utah","UT",1999,4,235.40,
"traditional","all-transactions","quarterly","State","Utah","UT",2000,1,236.54,
"traditional","all-transactions","quarterly","State","Utah","UT",2000,2,236.51,
"traditional","all-transactions","quarterly","State","Utah","UT",2000,3,239.01,
"traditional","all-transactions","quarterly","State","Utah","UT",2000,4,242.37,
"traditional","all-transactions","quarterly","State","Utah","UT",2001,1,247.79,
"traditional","all-transactions","quarterly","State","Utah","UT",2001,2,248.34,
"traditional","all-transactions","quarterly","State","Utah","UT",2001,3,248.56,
"traditional","all-transactions","quarterly","State","Utah","UT",2001,4,251.15,
"traditional","all-transactions","quarterly","State","Utah","UT",2002,1,250.73,
"traditional","all-transactions","quarterly","State","Utah","UT",2002,2,250.23,
"traditional","all-transactions","quarterly","State","Utah","UT",2002,3,253.38,
"traditional","all-transactions","quarterly","State","Utah","UT",2002,4,254.71,
"traditional","all-transactions","quarterly","State","Utah","UT",2003,1,255.37,
"traditional","all-transactions","quarterly","State","Utah","UT",2003,2,256.31,
"traditional","all-transactions","quarterly","State","Utah","UT",2003,3,257.04,
"traditional","all-transactions","quarterly","State","Utah","UT",2003,4,257.21,
"traditional","all-transactions","quarterly","State","Utah","UT",2004,1,259.73,
"traditional","all-transactions","quarterly","State","Utah","UT",2004,2,262.16,
"traditional","all-transactions","quarterly","State","Utah","UT",2004,3,265.50,
"traditional","all-transactions","quarterly","State","Utah","UT",2004,4,270.70,
"traditional","all-transactions","quarterly","State","Utah","UT",2005,1,275.66,
"traditional","all-transactions","quarterly","State","Utah","UT",2005,2,284.41,
"traditional","all-transactions","quarterly","State","Utah","UT",2005,3,294.94,
"traditional","all-transactions","quarterly","State","Utah","UT",2005,4,304.70,
"traditional","all-transactions","quarterly","State","Utah","UT",2006,1,315.08,
"traditional","all-transactions","quarterly","State","Utah","UT",2006,2,328.34,
"traditional","all-transactions","quarterly","State","Utah","UT",2006,3,342.86,
"traditional","all-transactions","quarterly","State","Utah","UT",2006,4,355.90,
"traditional","all-transactions","quarterly","State","Utah","UT",2007,1,366.78,
"traditional","all-transactions","quarterly","State","Utah","UT",2007,2,375.75,
"traditional","all-transactions","quarterly","State","Utah","UT",2007,3,380.40,
"traditional","all-transactions","quarterly","State","Utah","UT",2007,4,383.35,
"traditional","all-transactions","quarterly","State","Utah","UT",2008,1,382.40,
"traditional","all-transactions","quarterly","State","Utah","UT",2008,2,376.27,
"traditional","all-transactions","quarterly","State","Utah","UT",2008,3,364.88,
"traditional","all-transactions","quarterly","State","Utah","UT",2008,4,364.04,
"traditional","all-transactions","quarterly","State","Utah","UT",2009,1,361.15,
"traditional","all-transactions","quarterly","State","Utah","UT",2009,2,347.46,
"traditional","all-transactions","quarterly","State","Utah","UT",2009,3,332.73,
"traditional","all-transactions","quarterly","State","Utah","UT",2009,4,328.81,
"traditional","all-transactions","quarterly","State","Utah","UT",2010,1,323.82,
"traditional","all-transactions","quarterly","State","Utah","UT",2010,2,319.16,
"traditional","all-transactions","quarterly","State","Utah","UT",2010,3,321.89,
"traditional","all-transactions","quarterly","State","Utah","UT",2010,4,320.17,
"traditional","all-transactions","quarterly","State","Utah","UT",2011,1,305.93,
"traditional","all-transactions","quarterly","State","Utah","UT",2011,2,299.34,
"traditional","all-transactions","quarterly","State","Utah","UT",2011,3,304.83,
"traditional","all-transactions","quarterly","State","Utah","UT",2011,4,306.22,
"traditional","all-transactions","quarterly","State","Utah","UT",2012,1,305.51,
"traditional","all-transactions","quarterly","State","Utah","UT",2012,2,303.87,
"traditional","all-transactions","quarterly","State","Utah","UT",2012,3,310.29,
"traditional","all-transactions","quarterly","State","Utah","UT",2012,4,315.66,
"traditional","all-transactions","quarterly","State","Utah","UT",2013,1,318.44,
"traditional","all-transactions","quarterly","State","Utah","UT",2013,2,327.40,
"traditional","all-transactions","quarterly","State","Utah","UT",2013,3,334.97,
"traditional","all-transactions","quarterly","State","Utah","UT",2013,4,339.38,
"traditional","all-transactions","quarterly","State","Utah","UT",2014,1,341.49,
"traditional","all-transactions","quarterly","State","Utah","UT",2014,2,347.88,
"traditional","all-transactions","quarterly","State","Utah","UT",2014,3,351.80,
"traditional","all-transactions","quarterly","State","Utah","UT",2014,4,355.88,
"traditional","all-transactions","quarterly","State","Utah","UT",2015,1,359.40,
"traditional","all-transactions","quarterly","State","Utah","UT",2015,2,365.37,
"traditional","all-transactions","quarterly","State","Utah","UT",2015,3,372.53,
"traditional","all-transactions","quarterly","State","Utah","UT",2015,4,377.55,
"traditional","all-transactions","quarterly","State","Utah","UT",2016,1,383.08,
"traditional","all-transactions","quarterly","State","Utah","UT",2016,2,391.76,
"traditional","all-transactions","quarterly","State","Utah","UT",2016,3,400.88,
"traditional","all-transactions","quarterly","State","Utah","UT",2016,4,405.57,
"traditional","all-transactions","quarterly","State","Utah","UT",2017,1,412.75,
"traditional","all-transactions","quarterly","State","Utah","UT",2017,2,426.41,
"traditional","all-transactions","quarterly","State","Utah","UT",2017,3,436.33,
"traditional","all-transactions","quarterly","State","Utah","UT",2017,4,442.20,
"traditional","all-transactions","quarterly","State","Utah","UT",2018,1,451.37,
"traditional","all-transactions","quarterly","State","Utah","UT",2018,2,466.45,
"traditional","all-transactions","quarterly","State","Utah","UT",2018,3,476.08,
"traditional","all-transactions","quarterly","State","Utah","UT",2018,4,482.28,
"traditional","all-transactions","quarterly","State","Utah","UT",2019,1,490.57,
"traditional","all-transactions","quarterly","State","Utah","UT",2019,2,500.48,
"traditional","all-transactions","quarterly","State","Utah","UT",2019,3,508.61,
"traditional","all-transactions","quarterly","State","Utah","UT",2019,4,516.04,
"traditional","all-transactions","quarterly","State","Utah","UT",2020,1,522.86,
"traditional","all-transactions","quarterly","State","Utah","UT",2020,2,532.30,
"traditional","all-transactions","quarterly","State","Utah","UT",2020,3,545.13,
"traditional","all-transactions","quarterly","State","Utah","UT",2020,4,564.19,
"traditional","all-transactions","quarterly","State","Utah","UT",2021,1,587.06,
"traditional","all-transactions","quarterly","State","Utah","UT",2021,2,644.19,
"traditional","all-transactions","quarterly","State","Utah","UT",2021,3,693.36,
"traditional","all-transactions","quarterly","State","Utah","UT",2021,4,718.84,
"traditional","all-transactions","quarterly","State","Utah","UT",2022,1,753.20,
